ent,año,categoria,porcentaje,value,cve_ent,nom_ent
21,2020,ic_segsoc,0.688658435776752,4562838,21,Puebla
21,2020,ic_cv,0.103526560474974,685935,21,Puebla
21,2020,ic_sbv,0.26186672454239,1735048,21,Puebla
21,2020,ic_ali_nc,0.308120466227598,2041511,21,Puebla
21,2020,carencias,0.802872787155333,5319587,21,Puebla
21,2020,carencias3,0.326017769316442,2160093,21,Puebla
21,2020,plp_e,0.262187596735195,1737174,21,Puebla
21,2020,plp,0.699409465367474,4634071,21,Puebla
22,2020,pobreza,0.313252961753933,750410,22,Querétaro
22,2020,pobreza_m,0.284145119680745,680681,22,Querétaro
22,2020,pobreza_e,0.029107842073186,69729,22,Querétaro
22,2020,vul_car,0.305138716114115,730972,22,Querétaro
22,2020,vul_ing,0.0858750010436059,205717,22,Querétaro
22,2020,no_pobv,0.295733321088354,708441,22,Querétaro
22,2020,ic_rezedu,0.169770907603295,406693,22,Querétaro
22,2020,ic_asalud,0.208811791913307,500217,22,Querétaro
22,2020,ic_segsoc,0.449285338587547,1076281,22,Querétaro
22,2020,ic_cv,0.0671714936924448,160912,22,Querétaro
22,2020,ic_sbv,0.0996835786503238,238796,22,Querétaro
22,2020,ic_ali_nc,0.1821380565551,436319,22,Querétaro
22,2020,carencias,0.618391677868043,1481382,22,Querétaro
22,2020,carencias3,0.145150571478663,347714,22,Querétaro
22,2020,plp_e,0.0837886238593378,200719,22,Querétaro
22,2020,plp,0.399127962797536,956127,22,Querétaro
23,2020,pobreza,0.474802939829846,892875,23,Quintana Roo
23,2020,pobreza_m,0.368747530599298,693436,23,Quintana Roo
23,2020,pobreza_e,0.106055409230546,199439,23,Quintana Roo
23,2020,vul_car,0.214948336016106,404214,23,Quintana Roo
23,2020,vul_ing,0.0949345313017642,178526,23,Quintana Roo
23,2020,no_pobv,0.215314192852285,404902,23,Quintana Roo
23,2020,ic_rezedu,0.175450155462566,329937,23,Quintana Roo
23,2020,ic_asalud,0.248197171309805,466739,23,Quintana Roo
23,2020,ic_segsoc,0.483140540606655,908554,23,Quintana Roo
23,2020,ic_cv,0.14192001454919,266883,23,Quintana Roo
23,2020,ic_sbv,0.213673154776051,401816,23,Quintana Roo
23,2020,ic_ali_nc,0.294089338197952,553040,23,Quintana Roo
23,2020,carencias,0.689751275845954,1297089,23,Quintana Roo
23,2020,carencias3,0.25382594254665,477324,23,Quintana Roo
23,2020,plp_e,0.231176320128986,434731,23,Quintana Roo
23,2020,plp,0.569737471131605,1071401,23,Quintana Roo
24,2020,pobreza,0.428461511040331,1213957,24,San Luis Potosí
24,2020,pobreza_m,0.34001142839798,963352,24,San Luis Potosí
24,2020,pobreza_e,0.0884500826423529,250605,24,San Luis Potosí
24,2020,vul_car,0.250891100920377,710848,24,San Luis Potosí
24,2020,vul_ing,0.086800412099984,245931,24,San Luis Potosí
24,2020,no_pobv,0.233846975939303,662557,24,San Luis Potosí
24,2020,ic_rezedu,0.192303796324631,544853,24,San Luis Potosí
24,2020,ic_asalud,0.197641048772576,559975,24,San Luis Potosí
24,2020,ic_segsoc,0.516234995815816,1462645,24,San Luis Potosí
24,2020,ic_cv,0.0932713277447835,264265,24,San Luis Potosí
24,2020,ic_sbv,0.250133678373542,708702,24,San Luis Potosí
24,2020,ic_ali_nc,0.186842659760216,529380,24,San Luis Potosí
24,2020,carencias,0.679352611960695,1924805,24,San Luis Potosí
24,2020,carencias3,0.216150253433022,612417,24,San Luis Potosí
24,2020,plp_e,0.178044063921381,504451,24,San Luis Potosí
24,2020,plp,0.515261923140309,1459888,24,San Luis Potosí
25,2020,pobreza,0.280713953194782,853851,25,Sinaloa
25,2020,pobreza_m,0.256406589446995,779915,25,Sinaloa
25,2020,pobreza_e,0.0243073637477842,73936,25,Sinaloa
25,2020,vul_car,0.320453086945775,974726,25,Sinaloa
25,2020,vul_ing,0.0815208671958422,247963,25,Sinaloa
25,2020,no_pobv,0.317312092663604,965172,25,Sinaloa
25,2020,ic_rezedu,0.168460722119648,512409,25,Sinaloa
25,2020,ic_asalud,0.195731548548974,595359,25,Sinaloa
25,2020,ic_segsoc,0.391655422998632,1191303,25,Sinaloa
25,2020,ic_cv,0.0697275087187744,212091,25,Sinaloa
25,2020,ic_sbv,0.116688890992968,354934,25,Sinaloa
25,2020,ic_ali_nc,0.220620492669917,671064,25,Sinaloa
25,2020,carencias,0.601167040140544,1828577,25,Sinaloa
25,2020,carencias3,0.147968972736406,450079,25,Sinaloa
25,2020,plp_e,0.0655551873418655,199400,25,Sinaloa
25,2020,plp,0.362234820390623,1101814,25,Sinaloa
26,2020,pobreza,0.299240225224142,885029,26,Sonora
26,2020,pobreza_m,0.263761978937561,780099,26,Sonora
26,2020,pobreza_e,0.0354782462865843,104930,26,Sonora
26,2020,vul_car,0.260780832482699,771282,26,Sonora
26,2020,vul_ing,0.10186073985313,301262,26,Sonora
26,2020,no_pobv,0.338118202440028,1000014,26,Sonora
26,2020,ic_rezedu,0.155883157452343,461038,26,Sonora
26,2020,ic_asalud,0.200703816996762,593599,26,Sonora
26,2020,ic_segsoc,0.340175622897989,1006099,26,Sonora
26,2020,ic_cv,0.0857141311481291,253507,26,Sonora
26,2020,ic_sbv,0.101171664603611,299224,26,Sonora
26,2020,ic_ali_nc,0.223479478372066,660960,26,Sonora
26,2020,carencias,0.560021057706838,1656311,26,Sonora
26,2020,carencias3,0.1450330962369,428948,26,Sonora
26,2020,plp_e,0.100890016084058,298391,26,Sonora
26,2020,plp,0.401100965077272,1186291,26,Sonora
27,2020,pobreza,0.544777873994751,1316094,27,Tabasco
27,2020,pobreza_m,0.40784639354658,985290,27,Tabasco
27,2020,pobreza_e,0.136931480448176,330804,27,Tabasco
27,2020,vul_car,0.258617720739321,624778,27,Tabasco
27,2020,vul_ing,0.0517195703681873,124946,27,Tabasco
27,2020,no_pobv,0.144884834897733,350018,27,Tabasco
27,2020,ic_rezedu,0.166123031530287,401326,27,Tabasco
27,2020,ic_asalud,0.269942578883665,652137,27,Tabasco
27,2020,ic_segsoc,0.584792179601587,1412762,27,Tabasco
27,2020,ic_cv,0.0953069662013477,230246,27,Tabasco
27,2020,ic_sbv,0.429604906955611,1037855,27,Tabasco
27,2020,ic_ali_nc,0.43345409208241,1047154,27,Tabasco
27,2020,carencias,0.803395594734073,1940872,27,Tabasco
27,2020,carencias3,0.371938326939413,898542,27,Tabasco
27,2020,plp_e,0.224497441051461,542349,27,Tabasco
27,2020,plp,0.596497444362935,1441040,27,Tabasco
28,2020,pobreza,0.349424597966158,1233943,28,Tamaulipas
28,2020,pobreza_m,0.311055778274464,1098449,28,Tamaulipas
28,2020,pobreza_e,0.0383688196916936,135494,28,Tamaulipas
28,2020,vul_car,0.209785076954835,740826,28,Tamaulipas
28,2020,vul_ing,0.133659666807972,472000,28,Tamaulipas
28,2020,no_pobv,0.307130658271024,1084588,28,Tamaulipas
28,2020,ic_rezedu,0.156205957086751,551619,28,Tamaulipas
28,2020,ic_asalud,0.195527385081711,690477,28,Tamaulipas
28,2020,ic_segsoc,0.398265312739542,1406417,28,Tamaulipas
28,2020,ic_cv,0.0559433668133809,197556,28,Tamaulipas
28,2020,ic_sbv,0.0807876405585733,285290,28,Tamaulipas
28,2020,ic_ali_nc,0.141095335305946,498258,28,Tamaulipas
28,2020,carencias,0.559209674920991,1974769,28,Tamaulipas
28,2020,carencias3,0.111912785934698,395204,28,Tamaulipas
28,2020,plp_e,0.126575138112629,446982,28,Tamaulipas
28,2020,plp,0.48308426477413,1705943,28,Tamaulipas
29,2020,pobreza,0.592875216288604,800410,29,Tlaxcala
29,2020,pobreza_m,0.494439456967451,667517,29,Tlaxcala
29,2020,pobreza_e,0.0984357593211499,132893,29,Tlaxcala
29,2020,vul_car,0.182409810614141,246262,29,Tlaxcala
29,2020,vul_ing,0.0942455379364293,127236,29,Tlaxcala
29,2020,no_pobv,0.130469435160824,176140,29,Tlaxcala
29,2020,ic_rezedu,0.160575031406291,216784,29,Tlaxcala
29,2020,ic_asalud,0.275621311242268,372102,29,Tlaxcala
29,2020,ic_segsoc,0.648526570907117,875542,29,Tlaxcala
29,2020,ic_cv,0.0816719109246488,110261,29,Tlaxcala
29,2020,ic_sbv,0.076983929460286,103932,29,Tlaxcala
29,2020,ic_ali_nc,0.329491988433001,444830,29,Tlaxcala
29,2020,carencias,0.775285026902772,1046672,29,Tlaxcala
29,2020,carencias3,0.215176052999596,290498,29,Tlaxcala
29,2020,plp_e,0.277095332906683,374092,29,Tlaxcala
29,2020,plp,0.687120754225053,927646,29,Tlaxcala
30,2020,pobreza,0.586031541958062,4749645,30,Veracruz
30,2020,pobreza_m,0.446637901677538,3619893,30,Veracruz
30,2020,pobreza_e,0.139393640280527,1129752,30,Veracruz
30,2020,vul_car,0.217482565800837,1762644,30,Veracruz
30,2020,vul_ing,0.0593453723490887,480980,30,Veracruz
30,2020,no_pobv,0.137140519892013,1111491,30,Veracruz
30,2020,ic_rezedu,0.27820145198624,2254756,30,Veracruz
30,2020,ic_asalud,0.309559320695492,2508904,30,Veracruz
30,2020,ic_segsoc,0.651625958078961,5281272,30,Veracruz
30,2020,ic_cv,0.149546439376365,1212038,30,Veracruz
30,2020,ic_sbv,0.377515188605219,3059670,30,Veracruz
30,2020,ic_ali_nc,0.243902472127491,1976771,30,Veracruz
30,2020,carencias,0.803514107758887,6512289,30,Veracruz
30,2020,carencias3,0.368074810358361,2983158,30,Veracruz
30,2020,plp_e,0.244066819992201,1978103,30,Veracruz
30,2020,plp,0.645376914307152,5230625,30,Veracruz
31,2020,pobreza,0.494856261928975,1156872,31,Yucatán
31,2020,pobreza_m,0.38206403130472,893187,31,Yucatán
31,2020,pobreza_e,0.112792230624256,263685,31,Yucatán
31,2020,vul_car,0.22106652681973,516808,31,Yucatán
31,2020,vul_ing,0.09068805891366,212010,31,Yucatán
31,2020,no_pobv,0.193389152337632,452104,31,Yucatán
31,2020,ic_rezedu,0.218499576951606,510807,31,Yucatán
31,2020,ic_asalud,0.247440108067693,578464,31,Yucatán
31,2020,ic_segsoc,0.49398920520798,1154845,31,Yucatán
31,2020,ic_cv,0.119803113533528,280075,31,Yucatán
31,2020,ic_sbv,0.346143843298435,809213,31,Yucatán
31,2020,ic_ali_nc,0.246117921425071,575373,31,Yucatán
31,2020,carencias,0.715922788748702,1673680,31,Yucatán
31,2020,carencias3,0.281481601886224,658046,31,Yucatán
31,2020,plp_e,0.213495286582138,499108,31,Yucatán
31,2020,plp,0.585544320842625,1368882,31,Yucatán
32,2020,pobreza,0.457707604492722,745743,32,Zacatecas
32,2020,pobreza_m,0.418406063953845,681709,32,Zacatecas
32,2020,pobreza_e,0.0393015405388818,64034,32,Zacatecas
32,2020,vul_car,0.255013195850977,415493,32,Zacatecas
32,2020,vul_ing,0.0852028478487691,138821,32,Zacatecas
32,2020,no_pobv,0.202076351807524,329243,32,Zacatecas
32,2020,ic_rezedu,0.21863008654023,356214,32,Zacatecas
32,2020,ic_asalud,0.238047014055113,387850,32,Zacatecas
32,2020,ic_segsoc,0.599669183084757,977041,32,Zacatecas
32,2020,ic_cv,0.0338979930031303,55230,32,Zacatecas
32,2020,ic_sbv,0.0733136929969927,119450,32,Zacatecas
32,2020,ic_ali_nc,0.170050942122382,277064,32,Zacatecas
32,2020,carencias,0.712720800343717,1161236,32,Zacatecas
32,2020,carencias3,0.147671392622597,240601,32,Zacatecas
32,2020,plp_e,0.170104953047319,277152,32,Zacatecas
32,2020,plp,0.542910452341496,884564,32,Zacatecas
1,2022,pobreza,0.237223197930747,351997,01,Aguascalientes
1,2022,pobreza_m,0.219636856711921,325902,01,Aguascalientes
1,2022,pobreza_e,0.0175863412188254,26095,01,Aguascalientes
1,2022,vul_car,0.298943539049832,443579,01,Aguascalientes
1,2022,vul_ing,0.092544119173324,137319,01,Aguascalientes
1,2022,no_pobv,0.371289143846097,550927,01,Aguascalientes
1,2022,ic_rezedu,0.164997553614923,244827,01,Aguascalientes
1,2022,ic_asalud,0.261939774447335,388672,01,Aguascalientes
1,2022,ic_segsoc,0.347069257633327,514989,01,Aguascalientes
1,2022,ic_cv,0.0473109308259347,70201,01,Aguascalientes
1,2022,ic_sbv,0.0246579441469394,36588,01,Aguascalientes
1,2022,ic_ali_nc,0.156294353365835,231913,01,Aguascalientes
1,2022,carencias,0.536166736980591,795576,01,Aguascalientes
1,2022,carencias3,0.112981206640687,167644,01,Aguascalientes
1,2022,plp_e,0.0607262865761526,90107,01,Aguascalientes
1,2022,plp,0.329767317104072,489316,01,Aguascalientes
2,2022,pobreza,0.133708195012495,511037,02,Baja California
2,2022,pobreza_m,0.120649173005355,461125,02,Baja California
2,2022,pobreza_e,0.0130590220071418,49912,02,Baja California
2,2022,vul_car,0.380502570360474,1454293,02,Baja California
2,2022,vul_ing,0.0540722840625089,206666,02,Baja California
2,2022,no_pobv,0.431716950564508,1650036,02,Baja California
2,2022,ic_rezedu,0.155469917572639,594211,02,Baja California
2,2022,ic_asalud,0.284100970373872,1085843,02,Baja California
2,2022,ic_segsoc,0.346686003675527,1325045,02,Baja California
2,2022,ic_cv,0.0611169660536592,233591,02,Baja California
2,2022,ic_sbv,0.0405208538285395,154872,02,Baja California
2,2022,ic_ali_nc,0.10027597885104,383258,02,Baja California
2,2022,carencias,0.514210765372964,1965330,02,Baja California
2,2022,carencias3,0.107495175341284,410850,02,Baja California
2,2022,plp_e,0.0280887234853084,107356,02,Baja California
2,2022,plp,0.187780479075003,717703,02,Baja California
3,2022,pobreza,0.133290309238651,112149,03,Baja California Sur
3,2022,pobreza_m,0.125673142862576,105740,03,Baja California Sur
3,2022,pobreza_e,0.00761716637607575,6409,03,Baja California Sur
3,2022,vul_car,0.377100247329128,317288,03,Baja California Sur
3,2022,vul_ing,0.0456423842004114,38403,03,Baja California Sur
3,2022,no_pobv,0.443967059231822,373549,03,Baja California Sur
3,2022,ic_rezedu,0.141839268162526,119342,03,Baja California Sur
3,2022,ic_asalud,0.173366896881228,145869,03,Baja California Sur
3,2022,ic_segsoc,0.298624060927828,251259,03,Baja California Sur
3,2022,ic_cv,0.0861468357679972,72483,03,Baja California Sur
3,2022,ic_sbv,0.099278692733087,83532,03,Baja California Sur
3,2022,ic_ali_nc,0.145433325132608,122366,03,Baja California Sur
3,2022,carencias,0.510390556567789,429437,03,Baja California Sur
3,2022,carencias3,0.108369612628641,91181,03,Baja California Sur
3,2022,plp_e,0.0284933603838415,23974,03,Baja California Sur
3,2022,plp,0.178932693439062,150552,03,Baja California Sur
4,2022,pobreza,0.451294438459464,428968,04,Campeche
4,2022,pobreza_m,0.354864875100996,337309,04,Campeche
4,2022,pobreza_e,0.0964295633584697,91659,04,Campeche
4,2022,vul_car,0.277007095004037,263303,04,Campeche
4,2022,vul_ing,0.0589503938863454,56034,04,Campeche
4,2022,no_pobv,0.212748072650148,202223,04,Campeche
4,2022,ic_rezedu,0.203119739765688,193071,04,Campeche
4,2022,ic_asalud,0.345696286695392,328594,04,Campeche
4,2022,ic_segsoc,0.546596207581464,519555,04,Campeche
4,2022,ic_cv,0.149125538647994,141748,04,Campeche
4,2022,ic_sbv,0.348710400956095,331459,04,Campeche
4,2022,ic_ali_nc,0.219517994209534,208658,04,Campeche
4,2022,carencias,0.728301533463501,692271,04,Campeche
4,2022,carencias3,0.323005739967677,307026,04,Campeche
4,2022,plp_e,0.159097890856452,151227,04,Campeche
4,2022,plp,0.510244832345811,485002,04,Campeche
5,2022,pobreza,0.182433216869957,597128,05,Coahuila
5,2022,pobreza_m,0.164471215948517,538336,05,Coahuila
5,2022,pobreza_e,0.0179620009214416,58792,05,Coahuila
5,2022,vul_car,0.241203226756513,789490,05,Coahuila
5,2022,vul_ing,0.105802026927114,346304,05,Coahuila
5,2022,no_pobv,0.47056152944641,1540210,05,Coahuila
5,2022,ic_rezedu,0.134530474175805,440336,05,Coahuila
5,2022,ic_asalud,0.196773304590221,644065,05,Coahuila
5,2022,ic_segsoc,0.243658367581876,797526,05,Coahuila
5,2022,ic_cv,0.0338449533963189,110779,05,Coahuila
5,2022,ic_sbv,0.0338101243701752,110665,05,Coahuila
5,2022,ic_ali_nc,0.131625305670533,430827,05,Coahuila
5,2022,carencias,0.423636443626458,1386618,05,Coahuila
5,2022,carencias3,0.0876154704423784,286777,05,Coahuila
5,2022,plp_e,0.0590135075517885,193159,05,Coahuila
5,2022,plp,0.288235243797073,943432,05,Coahuila
6,2022,pobreza,0.205471669479205,158409,06,Colima
6,2022,pobreza_m,0.193355496379159,149068,06,Colima
6,2022,pobreza_e,0.0121161731000463,9341,06,Colima
6,2022,vul_car,0.318596594085498,245623,06,Colima
6,2022,vul_ing,0.0678731388294748,52327,06,Colima
6,2022,no_pobv,0.408058597605817,314594,06,Colima
6,2022,ic_rezedu,0.156372697168312,120556,06,Colima
6,2022,ic_asalud,0.21935837852632,169115,06,Colima
6,2022,ic_segsoc,0.35929557314129,277000,06,Colima
6,2022,ic_cv,0.0466267074646574,35947,06,Colima
6,2022,ic_sbv,0.0478304124894772,36875,06,Colima
6,2022,ic_ali_nc,0.140398960766741,108241,06,Colima
6,2022,carencias,0.524068263564708,404032,06,Colima
6,2022,carencias3,0.107692686843427,83026,06,Colima
6,2022,plp_e,0.0441648193858771,34049,06,Colima
6,2022,plp,0.273344808308676,210736,06,Colima
7,2022,pobreza,0.673708298919882,3838705,07,Chiapas
7,2022,pobreza_m,0.391583773175746,2231195,07,Chiapas
7,2022,pobreza_e,0.282124525744161,1607510,07,Chiapas
7,2022,vul_car,0.218887255141129,1247192,07,Chiapas
7,2022,vul_ing,0.0266873223240809,152061,07,Chiapas
7,2022,no_pobv,0.0807171236148779,459916,07,Chiapas
7,2022,ic_rezedu,0.311068654729814,1772430,07,Chiapas
7,2022,ic_asalud,0.660662029381461,3764369,07,Chiapas
7,2022,ic_segsoc,0.778773275786678,4437352,07,Chiapas
7,2022,ic_cv,0.221420656195629,1261627,07,Chiapas
7,2022,ic_sbv,0.508310468079844,2896289,07,Chiapas
7,2022,ic_ali_nc,0.209030420820118,1191029,07,Chiapas
7,2022,carencias,0.892595554061005,5085897,07,Chiapas
7,2022,carencias3,0.564773808617031,3218010,07,Chiapas
7,2022,plp_e,0.366417720012765,2087802,07,Chiapas
7,2022,plp,0.700395621243955,3990766,07,Chiapas
8,2022,pobreza,0.175721992267931,669065,08,Chihuahua
8,2022,pobreza_m,0.154760579064587,589254,08,Chihuahua
8,2022,pobreza_e,0.0209614132033449,79811,08,Chihuahua
8,2022,vul_car,0.301221267386644,1146906,08,Chihuahua
8,2022,vul_ing,0.0796452809177628,303251,08,Chihuahua
8,2022,no_pobv,0.443411459427662,1688298,08,Chihuahua
8,2022,ic_rezedu,0.160886351220739,612578,08,Chihuahua
8,2022,ic_asalud,0.214914432491488,818291,08,Chihuahua
8,2022,ic_segsoc,0.323947083666005,1233435,08,Chihuahua
8,2022,ic_cv,0.0529271021557334,201521,08,Chihuahua
8,2022,ic_sbv,0.0473822855822158,180409,08,Chihuahua
8,2022,ic_ali_nc,0.0973460415178389,370647,08,Chihuahua
8,2022,carencias,0.476943259654575,1815971,08,Chihuahua
8,2022,carencias3,0.100373208807834,382173,08,Chihuahua
8,2022,plp_e,0.0532483086103287,202744,08,Chihuahua
8,2022,plp,0.255367273185695,972316,08,Chihuahua
9,2022,pobreza,0.239676053835835,2230068,09,Ciudad de México
9,2022,pobreza_m,0.222549733682885,2070716,09,Ciudad de México
9,2022,pobreza_e,0.0171263201529495,159352,09,Ciudad de México
9,2022,vul_car,0.267408736989774,2488107,09,Ciudad de México
9,2022,vul_ing,0.081994439470154,762918,09,Ciudad de México
9,2022,no_pobv,0.410920769704233,3823416,09,Ciudad de México
9,2022,ic_rezedu,0.0969953384966361,902494,09,Ciudad de México
9,2022,ic_asalud,0.287459230787996,2674667,09,Ciudad de México
9,2022,ic_segsoc,0.392867157203024,3655436,09,Ciudad de México
9,2022,ic_cv,0.0403316284609967,375266,09,Ciudad de México
9,2022,ic_sbv,0.0338963614307861,315389,09,Ciudad de México
9,2022,ic_ali_nc,0.113945507495344,1060207,09,Ciudad de México
9,2022,carencias,0.507084790825602,4718175,09,Ciudad de México
9,2022,carencias3,0.0948313339263784,882359,09,Ciudad de México
9,2022,plp_e,0.0587744071180973,546867,09,Ciudad de México
9,2022,plp,0.321670493305983,2992986,09,Ciudad de México
10,2022,pobreza,0.343110668689676,641104,10,Durango
10,2022,pobreza_m,0.280090767752831,523351,10,Durango
10,2022,pobreza_e,0.0630199009368449,117753,10,Durango
10,2022,vul_car,0.281553969617424,526085,10,Durango
10,2022,vul_ing,0.0917161045862873,171372,10,Durango
10,2022,no_pobv,0.283619257106618,529944,10,Durango
10,2022,ic_rezedu,0.178679746642369,333864,10,Durango
10,2022,ic_asalud,0.301583886583124,563511,10,Durango
10,2022,ic_segsoc,0.461610752981661,862522,10,Durango
10,2022,ic_cv,0.0827522538071883,154623,10,Durango
10,2022,ic_sbv,0.0969919802194803,181230,10,Durango
10,2022,ic_ali_nc,0.203108367384622,379509,10,Durango
10,2022,carencias,0.624664638307096,1167189,10,Durango
10,2022,carencias3,0.186986922700235,349386,10,Durango
10,2022,plp_e,0.132723219900401,247994,10,Durango
10,2022,plp,0.434826773275962,812476,10,Durango
11,2022,pobreza,0.330343047593612,2073708,11,Guanajuato
11,2022,pobreza_m,0.297941134583878,1870307,11,Guanajuato
11,2022,pobreza_e,0.0324019130097342,203401,11,Guanajuato
11,2022,vul_car,0.340722600525879,2138865,11,Guanajuato
11,2022,vul_ing,0.083518945149279,524285,11,Guanajuato
11,2022,no_pobv,0.245415406731215,1540580,11,Guanajuato
11,2022,ic_rezedu,0.228444151897636,1434044,11,Guanajuato
11,2022,ic_asalud,0.331530952595623,2081165,11,Guanajuato
11,2022,ic_segsoc,0.501515905055539,3148235,11,Guanajuato
11,2022,ic_cv,0.0617141897697755,387407,11,Guanajuato
11,2022,ic_sbv,0.0935682678188147,587369,11,Guanajuato
11,2022,ic_ali_nc,0.182552499921145,1145962,11,Guanajuato
11,2022,carencias,0.671065648119521,4212573,11,Guanajuato
11,2022,carencias3,0.196702380812045,1234787,11,Guanajuato
11,2022,plp_e,0.0838075979404335,526097,11,Guanajuato
11,2022,plp,0.413861992742904,2597993,11,Guanajuato
12,2022,pobreza,0.603547446471726,2173314,12,Guerrero
12,2022,pobreza_m,0.381247465911307,1372834,12,Guerrero
12,2022,pobreza_e,0.222299980560415,800480,12,Guerrero
12,2022,vul_car,0.262093643255853,943773,12,Guerrero
12,2022,vul_ing,0.0336774139798383,121269,12,Guerrero
12,2022,no_pobv,0.100681496292593,362544,12,Guerrero
12,2022,ic_rezedu,0.288151850926158,1037606,12,Guerrero
12,2022,ic_asalud,0.52739454025383,1899095,12,Guerrero
12,2022,ic_segsoc,0.716255380599301,2579164,12,Guerrero
12,2022,ic_cv,0.269333222249992,969842,12,Guerrero
12,2022,ic_sbv,0.53916881890639,1941493,12,Guerrero
12,2022,ic_ali_nc,0.314842122802633,1133715,12,Guerrero
12,2022,carencias,0.865641089727561,3117087,12,Guerrero
12,2022,carencias3,0.552507706406734,1989525,12,Guerrero
12,2022,plp_e,0.272223610763976,980250,12,Guerrero
12,2022,plp,0.637224860451561,2294583,12,Guerrero
13,2022,pobreza,0.409990212815825,1294417,13,Hidalgo
13,2022,pobreza_m,0.342202718239952,1080399,13,Hidalgo
13,2022,pobreza_e,0.067787494575873,214018,13,Hidalgo
13,2022,vul_car,0.369719592422376,1167275,13,Hidalgo
13,2022,vul_ing,0.0507546267408677,160242,13,Hidalgo
13,2022,no_pobv,0.16953556802093,535256,13,Hidalgo
13,2022,ic_rezedu,0.199960407831015,631313,13,Hidalgo
13,2022,ic_asalud,0.504085911839329,1591495,13,Hidalgo
13,2022,ic_segsoc,0.654317288474886,2065804,13,Hidalgo
13,2022,ic_cv,0.0642732936567012,202923,13,Hidalgo
13,2022,ic_sbv,0.244623541820418,772323,13,Hidalgo
13,2022,ic_ali_nc,0.190691405965432,602049,13,Hidalgo
13,2022,carencias,0.779709805238206,2461692,13,Hidalgo
13,2022,carencias3,0.305257206566599,963755,13,Hidalgo
13,2022,plp_e,0.120021601487398,378931,13,Hidalgo
13,2022,plp,0.460744839556699,1454659,13,Hidalgo
14,2022,pobreza,0.218361530981182,1856344,14,Jalisco
14,2022,pobreza_m,0.197124161048957,1675800,14,Jalisco
14,2022,pobreza_e,0.0212373699322252,180544,14,Jalisco
14,2022,vul_car,0.377997518244681,3213448,14,Jalisco
14,2022,vul_ing,0.0731923727371096,622226,14,Jalisco
14,2022,no_pobv,0.330448578037016,2809223,14,Jalisco
14,2022,ic_rezedu,0.204421801475809,1737839,14,Jalisco
14,2022,ic_asalud,0.371306730393828,3156568,14,Jalisco
14,2022,ic_segsoc,0.419749069577015,3568388,14,Jalisco
14,2022,ic_cv,0.0525798527532627,446994,14,Jalisco
14,2022,ic_sbv,0.0415233493556998,353000,14,Jalisco
14,2022,ic_ali_nc,0.13838673671291,1176459,14,Jalisco
14,2022,carencias,0.596359049225846,5069792,14,Jalisco
14,2022,carencias3,0.162474396385187,1381234,14,Jalisco
14,2022,plp_e,0.0473148567367987,402235,14,Jalisco
14,2022,plp,0.291553903718291,2478570,14,Jalisco
15,2022,pobreza,0.428755149927404,7427247,15,México
15,2022,pobreza_m,0.369155028307463,6394805,15,México
15,2022,pobreza_e,0.0596001216199425,1032442,15,México
15,2022,vul_car,0.234499100232948,4062185,15,México
15,2022,vul_ing,0.100732230791331,1744966,15,México
15,2022,no_pobv,0.236013519048317,4088419,15,México
15,2022,ic_rezedu,0.16342601783532,2830999,15,México
15,2022,ic_asalud,0.441543658863333,7648780,15,México
15,2022,ic_segsoc,0.520978718415125,9024819,15,México
15,2022,ic_cv,0.0661804024137648,1146431,15,México
15,2022,ic_sbv,0.0946122100118016,1638950,15,México
15,2022,ic_ali_nc,0.202865850282897,3514208,15,México
15,2022,carencias,0.663254250160354,11489432,15,México
15,2022,carencias3,0.226959968462406,3931586,15,México
15,2022,plp_e,0.121178616618763,2099155,15,México
15,2022,plp,0.529487380718724,9172213,15,México
16,2022,pobreza,0.417362776403063,2062952,16,Michoacán
16,2022,pobreza_m,0.342101594897013,1690949,16,Michoacán
16,2022,pobreza_e,0.0752611815060487,372003,16,Michoacán
16,2022,vul_car,0.363391233397411,1796180,16,Michoacán
16,2022,vul_ing,0.0463829707169601,229263,16,Michoacán
16,2022,no_pobv,0.172863019482576,854432,16,Michoacán
16,2022,ic_rezedu,0.289364163463542,1430277,16,Michoacán
16,2022,ic_asalud,0.512139308132779,2531416,16,Michoacán
16,2022,ic_segsoc,0.628141345023804,3104794,16,Michoacán
16,2022,ic_cv,0.103146842889707,509837,16,Michoacán
16,2022,ic_sbv,0.217857108897399,1076830,16,Michoacán
16,2022,ic_ali_nc,0.230360277630596,1138631,16,Michoacán
16,2022,carencias,0.780754009800465,3859132,16,Michoacán
16,2022,carencias3,0.355758152166772,1758451,16,Michoacán
16,2022,plp_e,0.129261453010595,638917,16,Michoacán
16,2022,plp,0.463745747120022,2292215,16,Michoacán
17,2022,pobreza,0.410558856939848,825126,17,Morelos
17,2022,pobreza_m,0.35210420333144,707646,17,Morelos
17,2022,pobreza_e,0.0584546536084105,117480,17,Morelos
17,2022,vul_car,0.308425918877003,619863,17,Morelos
17,2022,vul_ing,0.0672129002275393,135082,17,Morelos
17,2022,no_pobv,0.213802323955609,429692,17,Morelos
17,2022,ic_rezedu,0.178979810057205,359707,17,Morelos
17,2022,ic_asalud,0.464475164484571,933485,17,Morelos
17,2022,ic_segsoc,0.579790751446822,1165242,17,Morelos
17,2022,ic_cv,0.0999306883448447,200837,17,Morelos
17,2022,ic_sbv,0.174310602792464,350323,17,Morelos
